0,1,2,3
-0.23395277853761087,0.3766613905019211,-5.800654621718835e-07,-2.461415455858994e-07
-0.3050259245592669,0.20280975132235154,-7.627441217321346e-07,-3.1364444952414043e-07
-0.2809566819189261,0.14636126860517476,-8.720128225713929e-07,-3.023855045358984e-07
-0.12295315520015702,-0.04799531914437463,-9.801690363329264e-07,-1.6577871709284354e-07
-0.10866924820078454,-0.2553546485483003,-1.0472212848711842e-06,-3.389977698750775e-08
-0.2121893977628287,-0.21072527489657666,-9.688772345821456e-07,-3.755387072987552e-08
-0.20390011997946153,-0.19426637609789874,-1.0334863983737782e-06,-8.501795726243142e-08
-0.2525440191915949,0.026313261750273563,-9.9768643680647e-07,-2.996108258287778e-07
-0.30893630745771206,0.20443409612665306,-8.190810812139767e-07,-3.2610591392919053e-07
-0.23187852224935326,0.29464948325859297,-6.637237954743229e-07,-2.431204402964425e-07
-0.2211039698292788,0.32517962480301293,-5.940614588260669e-07,-2.3343735628537215e-07
-0.15722201388030038,0.22327257157492947,-6.709530793436667e-07,-2.2815557794980496e-07
-0.09949024617503914,0.03346276423685215,-8.23293156507086e-07,-1.6335781388697384e-07
-0.2502444775486563,-0.07242301040138861,-9.252132750188998e-07,-2.151089826148084e-07
-0.1642582565597132,-0.024898805770563685,-1.0732855367115778e-06,-2.1200168090277468e-07
-0.18890630926515756,-0.078893843007629,-1.0522103927184515e-06,-2.447830265085994e-07
-0.0675278609949015,-0.19568123351566727,-1.1493735576033431e-06,-2.099964242499442e-07
-0.029904799006873935,-0.19930523064596525,-1.181956007904147e-06,-2.2234498720579092e-07
0.02718862621376625,-0.18844016445793196,-1.1746336306991736e-06,-2.224428175013536e-07
0.06381227751523606,-0.32778236358268587,-1.2155076133973362e-06,-2.597854345362367e-07
-0.003585964870107499,-0.05832098897626611,-1.2052491042381384e-06,-3.05703273586494e-07
-0.06393919781562982,0.026983852227274396,-1.1824642931732937e-06,-2.4440069513729237e-07
-0.060390086997270435,0.051065860441497066,-1.1647295422019058e-06,-2.3321313982419068e-07
-0.05332407810809883,-0.00747441827307131,-1.2007972737913706e-06,-2.904655440370979e-07
-0.05682670470847878,0.04259883811069051,-1.1793896794530822e-06,-2.55389416984818e-07
-0.05771602119455895,0.27118343336547085,-1.0185794479594378e-06,-7.476111178819622e-08
-0.0734303372875441,0.28949540102959603,-9.94095249180308e-07,-7.564740138475315e-08
-0.13949440106561836,0.3383602095141842,-9.246198231017219e-07,-9.691517882766876e-08
-0.17689217769896493,0.38428430755071974,-8.372061944033912e-07,-1.2623676925122998e-07
-0.12109439811542687,0.4387381394772994,-7.578093062656778e-07,-9.052289443436318e-08
-0.21352520739529024,0.3837933876146021,-7.909178135416135e-07,-1.9924778323585343e-07
-0.07097319783540329,0.38751452995169444,-6.987027114640962e-07,-1.2958415179669857e-07
-0.14236908296697792,0.38629973394989864,-6.416008809213975e-07,-1.702249718230647e-07
-0.29582571920602213,0.37252454362644694,-6.693112777479614e-07,-3.08996717266301e-07
-0.3574003861423987,0.4422036264087882,-5.591058523651215e-07,-3.404362013856919e-07
-0.23736814529020486,0.36424277047216125,-5.922003160118876e-07,-2.9205303888725535e-07
-0.2536233501125735,0.3353519783382407,-5.925509724020814e-07,-3.17723179630491e-07
-0.3352608501826514,0.37232986847936583,-4.729166254388261e-07,-4.320328562775885e-07
-0.5013897366529654,0.3953854077362516,-3.8782149857062113e-07,-6.651307218589198e-07
-0.45298498650964725,0.49530781324453654,-3.327493343921372e-07,-7.282629912413476e-07
-0.41921562929463374,0.5033400867290947,-2.5398976641529645e-07,-8.002137363470352e-07
-0.4655677342334918,0.40248758800328277,-2.2445543515286872e-07,-8.803832839048037e-07
-0.5218947814919185,0.2159699451584333,-1.591828184677334e-07,-1.2261620839152161e-06
-0.5553259048576868,0.14116813592671393,-1.3960006343832234e-07,-1.3191854746851025e-06
-0.5828843181405715,0.02820076426327763,-1.0386308103275419e-07,-1.3718694685014373e-06
-0.5012362164067439,0.02096084940601907,5.1353161399095835e-09,-1.5373750608475001e-06
-0.3179485371575488,-0.0616114221687788,1.6100541151377761e-07,-1.402442757895792e-06
-0.32194291785339535,-0.06178686064124717,1.781864163958203e-07,-1.4418379602940616e-06
-0.40043865564688097,-0.05784141867816999,1.3573498667067271e-07,-1.4817053921730743e-06
-0.33888070671872506,-0.05145368850625672,1.744154847942556e-07,-1.5371688240082057e-06
-0.24827583014159763,-0.011102070371545694,1.9238640762216858e-07,-1.5527661459953458e-06
-0.18167923663825022,0.015998749189657487,2.1820902217303543e-07,-1.6100999873191539e-06
0.08084038440058725,0.008158265350988545,2.417125557750478e-07,-1.5943249843627757e-06
-0.012358433866681902,-0.06888519357335582,2.3089693439889447e-07,-1.4406449595006055e-06
0.08820752131587999,-0.07128304506383641,2.529560011119868e-07,-1.4023121412309058e-06
0.14604285912084977,-0.016682244943215272,2.1671026290330504e-07,-1.558832681945048e-06
0.08803381713290422,0.023796335243939974,2.016818423356317e-07,-1.6352783325225338e-06
0.10250345712604539,0.16196086514890068,2.1170870400337206e-07,-1.7633360741644327e-06
0.16553993039098566,0.18397531557574384,2.2793590033933825e-07,-1.7717262118368506e-06
0.4604890214493944,0.1769675873810613,1.5467767072525012e-07,-1.5699250510246293e-06
0.7421784893291704,0.08573977406425182,1.4428625381782843e-07,-1.2488613565477974e-06
0.8295282473788436,-0.1387443316300725,1.2808598650274418e-07,-1.1042438543353854e-06
0.8614239644042475,-0.27654355708413686,2.1934247440729463e-08,-8.588608832872209e-07
0.8243660526453382,-0.3486286669436691,-5.0696072691826504e-08,-7.461093524016121e-07
0.5708692629700872,-0.6452077893849513,-2.434593610130002e-07,-6.875042460478978e-07
0.3307142593675291,-0.6048056749793818,-9.632179694835342e-08,-7.178395698584517e-07
0.32538936987109585,-0.7702505988030558,-2.5312528693311324e-07,-6.07651457122789e-07
0.42055398125133725,-0.898771014257655,-5.923080320954153e-07,-5.745488579788327e-07
0.5205704848222563,-0.9055510764082956,-7.158278313888247e-07,-4.618816726723712e-07
0.5552615751490462,-0.8458721789233979,-7.368518681541483e-07,-2.834386847536561e-07
0.5273321036349222,-0.7887613774993038,-8.451163047280971e-07,-1.0894460349501781e-07
0.46792058385978147,-0.7092715906644547,-9.902377393288113e-07,3.218623586193881e-09
0.29836776775461404,-0.4808810934565171,-1.1815038609567583e-06,6.279780239626723e-08
0.22175402915484826,-0.37176990558595474,-1.2304585044452125e-06,7.589542812867893e-08
0.20647213861596125,-0.2798563048192004,-1.2568763806592841e-06,2.807597965764674e-08
0.11601792799096887,-0.07635652562620589,-1.2710403217447743e-06,-5.943718581622326e-08
0.102050643757044,-0.11734737845829894,-1.2804930957778258e-06,-6.681359010164844e-08
0.12785611271454636,-0.13224233561095944,-1.2928081279322793e-06,1.3641516156681389e-08
0.16781704543753068,-0.15315760245042948,-1.289997556157409e-06,6.90816802458412e-08
0.14879949557391947,-0.12945378725909368,-1.2945579713657973e-06,3.207274384068807e-08
0.11326679624792306,-0.06060476698629304,-1.2961265144423293e-06,-4.809480233003155e-10
0.0973335150228769,0.05877476542581472,-1.2611594341915727e-06,3.8973216958511076e-08
0.07086564595916764,0.11689914723525523,-1.2200161612845906e-06,7.241478485628173e-08
0.08353606128709617,0.11073590905607288,-1.2237622993655853e-06,9.399984974426545e-08
0.10839655502383248,0.04941419955924545,-1.2555919315140725e-06,7.15115732626545e-08
0.046799257612913286,0.15931370635543868,-1.1853306413207165e-06,1.0692243856948124e-07
0.020688379188160095,0.1932939454916573,-1.1432743153481863e-06,8.969055742783203e-08
0.017189218516313706,0.16216631283376495,-1.1620222345353367e-06,4.296627945469328e-08
0.07097227423111169,0.1579952246774801,-1.171896679392682e-06,1.1459973711531268e-07
0.03770262235937706,0.22872251385947065,-1.1010253962034613e-06,1.1367061371367155e-07
-0.005986833953115312,0.28608339205353067,-9.947575438363536e-07,7.444701094194299e-08
-0.2407317269929446,0.43699087232222233,-6.477114521866836e-07,-1.1976040368498134e-07
-0.47457894454258337,0.45819815188231405,-4.648816426382564e-07,-5.022940457382883e-07
-0.53637910071179,0.37649595510025136,-4.938795651782777e-07,-5.964374611892649e-07
-0.5570089189779509,0.3900855115136899,-4.5215174430457066e-07,-7.050711298502982e-07
-0.5428293975908831,0.42031498383391247,-3.797646540380451e-07,-8.461553719556725e-07
-0.5324980762668056,0.4018639350123371,-2.8594365572599835e-07,-1.056186440280552e-06
-0.49330494865307795,0.42044790925548664,-2.3447361003967942e-07,-1.1011550610576472e-06
-0.4946925433353938,0.34082712066652465,-1.7581206798106063e-07,-1.2018441165003792e-06
-0.5107999364997138,0.19023569896172063,-1.2220840411873543e-07,-1.404911254218422e-06
-0.48013075041888986,0.09019287187035975,-3.388917850848777e-08,-1.5886825559646478e-06
-0.4536771528256129,0.05507940023270343,2.1740821785362402e-08,-1.658033130458002e-06
-0.4519456157058791,0.025007861011051635,4.2373808629169176e-08,-1.6873132091075002e-06
-0.45489919845091425,0.03318844925687418,3.0387209183697885e-08,-1.6771370075255531e-06
-0.29011550000791725,0.039432289102684,1.4811973024208668e-07,-1.7517860179453408e-06
-0.03183613671265969,0.06667411348879872,1.8902288604620485e-07,-1.7879708002119294e-06
-0.0898598579273356,-0.003420289098432026,1.954647132242752e-07,-1.6662469091922028e-06
-0.10844090467386804,-0.0011874882761289097,1.96931476184248e-07,-1.6710554004222101e-06
-0.01260838847739586,-0.015545357473601125,1.758748639904382e-07,-1.6481398435145742e-06
0.0860751597551481,-0.016358106975990258,1.5663596070615944e-07,-1.602267217925239e-06
0.22144556151536196,-0.16758818627793792,1.3209927929224635e-07,-1.4170363939317e-06
0.20912255455338494,-0.26350686269906903,7.035885251279232e-08,-1.382729160121302e-06
0.08339925904909531,-0.2973533107633559,4.085970271312972e-08,-1.3530141332658562e-06
0.08915779736852089,-0.35379323316033,-3.004759442202851e-08,-1.281220181039273e-06
0.31081391711860673,-0.6122089092041026,-4.004296371916095e-07,-9.103103645360365e-07
0.48119835219367807,-0.7980105630198652,-6.718744572409392e-07,-8.065928004301295e-07
0.546796962157511,-0.8541858849575408,-8.15221978785976e-07,-6.404441721953953e-07
0.5630321869212743,-0.8327497851529303,-8.710566975504019e-07,-5.392062094726957e-07
0.558719960191086,-0.729655252001001,-9.350357077754288e-07,-4.2525189476407445e-07
0.5058680159829199,-0.5167642244454299,-1.0188902175471965e-06,-2.0874155240469982e-07
0.38431586352968805,-0.3044722269373002,-1.1296403764841669e-06,-2.405948322337003e-07
0.24661574616047877,-0.08437975787369605,-1.2215281678952387e-06,-2.2649299173764805e-07
0.194898383851679,-0.025457823534810506,-1.2273419770070153e-06,-2.0754643636160992e-07
0.19784625800854128,0.014974781000020244,-1.1923313542668489e-06,-1.9678880553657556e-07
0.19446860871351832,0.028058028137650945,-1.2046031696861772e-06,-1.4976733498988967e-07
0.14594825965969865,0.13513032086600676,-1.1285510541555877e-06,-1.0807946639479876e-07
0.1168332367089502,0.1782714491863142,-1.1284712443557966e-06,-1.903380256124977e-08
0.03454006451158348,0.2252170146447873,-1.0939064344519241e-06,-3.206162505574648e-08
-0.04174828456232628,0.34940167600841654,-9.76661169413848e-07,3.550579399632505e-08
-0.10234331699260125,0.356406326335161,-9.49287819687355e-07,-1.493656402060354e-08
-0.1394519944106196,0.4304178929737882,-8.333740933861135e-07,-3.700337701268234e-08
-0.07557126173053536,0.41656575595188544,-8.522886177925106e-07,-2.7194435648401635e-08
-0.13443863072590814,0.4611996502221431,-7.258196563734822e-07,-1.1358599000395585e-07
-0.11334580518329415,0.45719515166800473,-7.09017829479019e-07,-1.3098444705426584e-07
-0.14620994341660296,0.4390865156545365,-7.190086410059013e-07,-1.7669393401559507e-07
-0.20400144741953072,0.45370407995928097,-6.940434117327918e-07,-1.9573223834449874e-07
-0.12560622155351814,0.4176947563849084,-6.922382986556087e-07,-2.6285360413004534e-07
-0.1033101071753138,0.40232523046955104,-7.481721191124737e-07,-2.3580061893872114e-07
-0.15868626674665245,0.42261780615180605,-7.030753474247219e-07,-2.442579157870117e-07
-0.23160879145818314,0.48215973851346083,-5.955386459231553e-07,-2.747418358843391e-07
-0.18514944661293398,0.49748482771046265,-5.174433271280691e-07,-2.6863193731714415e-07
-0.07724347030890069,0.5862136046283284,-4.2086688190513464e-07,-1.457710996192568e-07
-0.12035554370333276,0.5945890603879782,-3.3960030895199447e-07,-1.606587553542611e-07
-0.04316849974848733,0.3987170074124356,-2.392952077946863e-07,-1.686967039626533e-07
-0.006826811927129594,0.25971529742832755,-6.473246287733285e-08,2.1936996407987202e-08
-0.02053843296216759,0.24934576797831898,-2.106835853440495e-08,3.269251198338778e-08
-0.04577956720314774,0.3086660938484348,3.415017790274374e-08,4.9363851972083326e-08
-0.07379140548948082,0.32801780377537965,1.5459804190006159e-07,4.915126938388769e-08
-0.10894142552974305,0.258915436497929,1.58203200765552e-07,5.186883635089608e-08
-0.10162566590800652,0.2611372724157028,2.3659285665447148e-07,5.652555841967908e-08
-0.1839730696930159,0.18093380495272027,2.2012691862262183e-07,-9.000677352371905e-08
-0.2433854049807528,0.1431233515343549,2.696592330428983e-07,-2.5745390062739453e-07
-0.1435811385629767,0.09586384354620156,4.629941115492435e-07,-1.9055410724098714e-07
-0.11466612007642922,0.07622781556848011,5.10246435534849e-07,-2.06466072611153e-07
-0.02166689851706299,-0.10529329341245093,7.073784507652301e-07,-1.3023935037076422e-07
0.04256022313822762,-0.07859298141668543,7.859227313546974e-07,-7.957541995469639e-08
0.12434818528229158,0.08652674642265985,9.199797406954646e-07,-6.278879886095943e-08
0.18265081180484408,0.22474302298232887,9.709694073963735e-07,-1.8459512285676487e-08
0.19778101700085085,0.2525632941740493,1.1066766155544113e-06,6.50896753744759e-08
0.2018748902334253,0.2774999878413169,1.1947452275348384e-06,8.730719990296205e-08
0.2069912123833982,0.2788831047459744,1.3911264153335327e-06,1.5719187492884772e-07
0.20584664045472925,0.256931558245115,1.4401661892750975e-06,1.5787192768611037e-07
0.14724370141865173,0.2443982876346631,1.4610923549752804e-06,1.596386899427313e-07
0.058884746531267323,0.21222533407831334,1.471250966153787e-06,1.6754972357309626e-07
0.006016899827476654,0.17696393241288488,1.4786219893319666e-06,1.670119213537058e-07
-0.040016747442592475,0.0796896475317925,1.52356276091219e-06,1.466944198087692e-07
-0.04779245616854653,0.03243148611086206,1.5360560892452246e-06,1.3827784151592906e-07
-0.04256583593994698,0.02796684629998646,1.5378061860431865e-06,1.3507958406964248e-07
-0.029535983435273975,-0.043267329258050345,1.5342599525083357e-06,9.422829670471449e-08
-0.04589149630696663,-0.10821592138636764,1.4621674888950076e-06,8.159549707932757e-08
-0.041222686694120256,-0.0600978806102468,1.488800869665976e-06,1.0949405331175829e-07
-0.014185997594610063,-0.025638455909424325,1.5713559817903489e-06,1.0272948498290613e-07
-0.029588991754022447,-0.07098314530662347,1.5189298110830389e-06,8.766573471588902e-08
-0.019235243833551255,-0.04665240688965782,1.5153560694085773e-06,9.422935432953138e-08
-0.028980619357309192,-0.052215845554414296,1.508324988924112e-06,9.477984804672456e-08
-0.021690140626052706,-0.03960524351201912,1.5003812173233036e-06,1.0068774027389282e-07
-0.021478515107356873,-0.06615666364628187,1.5026522314176807e-06,8.554784102005937e-08
-0.023495481635736316,-0.11366470947043207,1.457202124915615e-06,3.691349262761058e-08
-0.04194523085429177,-0.18143974619960226,1.3840678267094566e-06,-1.552354579397955e-08
-0.08971877424820504,-0.2645662263699938,1.2446907431680023e-06,-1.2492954497754935e-07
-0.2175471116412562,-0.3883309511268264,1.0331638632590843e-06,-2.9003826361107283e-07
-0.4255631715866145,-0.4397730892760323,7.270267909906601e-07,-6.393590491332624e-07
-0.5155918885145758,-0.5831417167639831,6.428612944616107e-07,-7.32942716649898e-07
-0.45187772428225126,-0.4809626569568752,5.196574044346766e-07,-8.120961511648359e-07
-0.5902237276275958,-0.47496408471237805,3.461160801749688e-07,-1.0601160452877207e-06
-0.4510807645976828,-0.29168060778679894,3.6190111936161537e-07,-1.1427892551932808e-06
-0.4779160220859488,-0.2779956374672811,2.983099739050976e-07,-1.2414463489565557e-06
-0.45498870095833954,-0.1971230222778937,2.58928163001127e-07,-1.3591383097680793e-06
-0.357308437097185,-0.16455302375753655,2.6833203769652864e-07,-1.3453331330331657e-06
-0.3665406513198279,-0.11155079129723582,2.3124845946718132e-07,-1.4834332867176744e-06
-0.36566560630418,-0.0916914255272602,2.1054264844324758e-07,-1.5485610297233764e-06
-0.34511265010020437,-0.06260037961062082,1.794755346857816e-07,-1.6423549001723697e-06
-0.26278767291158855,0.007974555108436683,1.398907426674213e-07,-1.8263509471921853e-06
-0.18493720945979103,0.05122475537379847,1.2828983629522683e-07,-1.9628538229969805e-06
-0.09748428906670746,0.06500283119844208,1.430989156444263e-07,-1.961117731860049e-06
-0.036913518136167375,0.09437742569887356,1.6513800276138043e-07,-1.946616109183211e-06
-0.0008939577902811438,0.07305318715713624,1.5565001107064322e-07,-1.971111493161082e-06
0.012311026044410858,0.04550780804563216,1.4420474285677182e-07,-1.96374592953003e-06
0.15167825503825966,0.023554337877311447,1.1005454576768795e-07,-1.9950130208042673e-06
0.1266891141894838,0.04117224632140819,1.1654472935960005e-07,-1.972326439669489e-06
0.1500557927282583,0.03723815399635253,1.0604009474072848e-07,-1.997793516447881e-06
0.23558104522223872,0.01621535414579717,7.964762736087604e-08,-1.9810005496052427e-06
0.3047556779201032,-0.0025552158410961845,7.073759616132543e-08,-1.9524637167958167e-06
0.34073568590507713,0.01344392643433676,5.724731493693027e-08,-1.9365311277417213e-06
0.3731054196269819,0.038868654536530114,5.8509504206009636e-08,-1.8870163066892084e-06
0.3402620769648744,0.034989771467613076,9.688712323451176e-08,-1.891826384356441e-06
0.37167256399558085,0.030863889496668198,1.0752640295779304e-07,-1.8562833159475025e-06
0.34783982000811786,0.033914441356759764,1.2647111392792068e-07,-1.8522823212651937e-06
0.29252747429742637,0.06768211523850737,1.440026304204751e-07,-1.8639013875035879e-06
0.41590392842820184,0.07382900224426887,1.0694265127931999e-07,-1.7779714863806078e-06
0.533329791023163,0.06207924139079473,1.2915996218501428e-07,-1.6123715010196373e-06
0.5174866239399892,-0.0067134154253905036,1.0129132116584856e-07,-1.7063649981528193e-06
0.6572542696185381,-0.05525004624108502,6.159533835158862e-08,-1.569956515362932e-06
0.8226114772947638,-0.04110839726626023,4.3449087328578723e-08,-1.278810382893981e-06
0.9049350273363364,-0.13461844965912761,4.116067177496332e-09,-1.1395037436996005e-06
0.9473555460492499,-0.24263891807914642,-3.199806630010114e-08,-8.532948682821135e-07
0.8666094012467425,-0.39025683080568296,-1.5469276618487515e-07,-8.024009044683714e-07
0.6336058314778006,-0.6346609939783862,-2.836383288469492e-07,-8.469834921873003e-07
0.5453551358875525,-0.7338292256584779,-3.507651389215201e-07,-7.910626376188623e-07
0.5635590080583746,-0.7774035638910647,-4.796081975686241e-07,-6.775165660895621e-07
0.48924052966041776,-0.6599390424366571,-4.289257533532609e-07,-6.092780840911715e-07
-0.06016072407960877,0.011424652700235285,-2.6768479400764625e-08,-7.483015442408285e-07
-0.4496199776598643,0.26962987952374434,-1.5081933056834047e-07,-1.179733147672195e-06
-0.4166895790281199,0.45693911152890887,-1.6702234869738577e-07,-1.052869200042365e-06
-0.3372613025809592,0.5238319543603379,-9.112666761337122e-08,-1.0439380872761061e-06
-0.12239493682810579,0.4855502024139599,2.091743356671442e-07,-1.2017653234515206e-06
0.0610014094745237,0.3723275600784123,2.826536438558921e-07,-1.4328283188851485e-06
0.2138093054433462,0.12277191162778489,2.2450853092354152e-07,-1.5765701077491724e-06
0.3909529127932951,0.007339744846215584,2.05810379752134e-07,-1.3907686951669194e-06
0.59162303915086,0.08492779402884719,1.7024829120261632e-07,-1.2299541976961885e-06
0.7592290228109152,0.1709014944086734,2.0324010605473024e-07,-9.002901626145812e-07
0.8656572902907602,0.36932413807112197,3.4487416006139194e-07,-5.87083827308657e-07
0.825646611299412,0.541489682720883,4.0830952257990453e-07,-4.1378036718763685e-07
0.735432365255831,0.6509461689007444,4.3106874383592734e-07,-3.633681514779897e-07
0.6972839092777464,0.6995682105517196,5.719941012984111e-07,-1.557920947593247e-07
0.5199594620096056,0.6019642090677645,8.521466953313125e-07,-1.663302684348536e-07
0.5091620752368394,0.4641746019510065,9.959360844663047e-07,-1.5788777833399958e-07
0.45430172738255326,0.36231140834104014,1.0356922956283436e-06,-4.20376711410964e-08
0.36662535653813,0.4055265978586067,9.563385518359142e-07,-6.200033955996517e-08
0.32272142041285534,0.5402029415560355,9.17488661484203e-07,-6.785164885942962e-08
0.25731404815281506,0.5157323525146351,1.0686166431485704e-06,3.073061794804995e-08
0.20110443470823114,0.5076146681947963,1.0722865185319868e-06,7.583831638856667e-08
0.13733012642194192,0.46705317794006,1.1606105218717459e-06,8.95176357702699e-08
0.12268209304839722,0.45552021440947166,1.1874098201584707e-06,7.406626600786125e-08
